date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,cluster
2018-12-20,634.4000000000001,628.8,633.6,632.0,628.0,631.2,633.5999999999999,634.4000000000001,634.4,638.4,639.2,643.2,686.4000000000001,707.2,728.8,771.2,847.2,934.4,995.2,1013.6,1026.4,1022.4,1047.2,1019.2,1016.0,1008.0,1024.0,1016.0,1024.8,990.4,979.2,980.8,940.8,913.5999999999999,868.0,820.8,764.0,727.2,704.0,678.4,666.4,661.5999999999999,654.4,651.2,648.0,656.0,644.8,647.2,0
2018-12-21,638.4000000000001,632.0,641.6,635.2,636.8,640.0,634.4,638.4,640.8,642.4000000000001,650.4,654.4,702.4,696.8,714.4,743.2,821.6,888.0,962.4000000000001,961.6,991.2,1014.4,1012.0,981.6,987.2,984.8,972.8,955.2,939.2,891.2,887.2,889.5999999999999,849.6,826.4,781.5999999999999,762.4000000000001,722.4000000000001,699.2,675.2,661.5999999999999,657.5999999999999,652.0,632.0,636.8,626.4,624.8,624.0,616.0,0
2018-12-22,622.4,620.0,607.2,613.5999999999999,611.2,612.0,625.5999999999999,615.2,612.0,611.2,617.6,618.4,624.8,631.2,632.0,639.2,634.4000000000001,635.2,643.2,639.2,647.2,637.6,634.4,638.4000000000001,636.8,637.5999999999999,633.6,634.4,632.0,634.4,623.2,629.6,624.8,619.2,611.2,609.6,601.6,608.0,604.0,602.4,600.8,600.8,595.2,600.8,592.0,591.2,588.0,588.8,3
2018-12-23,593.5999999999999,590.4,596.0,589.6,596.8,587.2,591.2,592.8,591.2,587.2,596.0,596.0,604.0,608.8,614.4,608.8,604.0,608.8,603.2,604.0,607.2,594.4,597.6,612.8,604.8,598.4000000000001,596.8,597.6,597.6,604.0,600.8,600.0,601.5999999999999,603.2,608.0,612.8,607.2,599.2,590.4,590.4,600.0,608.8,590.4,584.0,584.8,579.2,582.4,586.4000000000001,3
2018-12-24,584.8,588.8,587.2,582.4,586.4,592.0,592.0,593.6,605.5999999999999,605.6,609.6,620.8,674.4,687.2,676.0,670.4000000000001,703.2,726.4,734.4,758.4,780.0,784.0,789.6,777.6,773.5999999999999,760.0,769.5999999999999,763.2,757.5999999999999,723.2,720.0,720.8,689.5999999999999,682.4,658.4,652.0,635.2,631.2,631.2,633.5999999999999,624.8,634.4,626.4,624.8,617.6,617.6,618.4,620.8,4
2018-12-25,623.2,622.4,625.5999999999999,622.4000000000001,621.5999999999999,624.0,633.6,620.0,619.2,617.5999999999999,622.4,623.2,668.8,665.6,683.2,677.6,671.2,668.0,656.8,651.2,656.8,647.2,660.0,644.0,654.4000000000001,655.2,654.4000000000001,644.8,648.8,648.8,654.4000000000001,656.8,641.6,644.8,647.2,646.4000000000001,630.4000000000001,633.5999999999999,634.4,628.0,625.6,630.4,622.4000000000001,629.6,624.0,616.8,616.0,616.0,3
2018-12-26,621.5999999999999,619.2,618.4000000000001,621.6,616.8,617.6,616.8,620.8,620.0,627.2,615.2,620.0,656.8,652.0,672.0,660.8,668.0,662.4000000000001,654.4000000000001,648.8,651.2,647.2,647.2,633.6,632.8,621.6,619.2,620.8,621.5999999999999,618.4,620.0,623.2,617.5999999999999,625.5999999999999,624.0,624.0,607.2,608.8,600.8,600.0,602.4,601.5999999999999,605.6,597.6,595.2,594.4,588.8,600.8,3
2018-12-27,594.4000000000001,593.5999999999999,602.4000000000001,602.4,605.6,600.0,604.0,601.5999999999999,609.5999999999999,607.2,629.6,660.0,664.8,672.8,684.0,722.4,732.8,760.8,773.5999999999999,796.0,802.4,827.2,850.4,812.0,819.2,831.2,809.5999999999999,812.0,812.0,779.2,776.0,780.8,775.2,773.6,732.0,727.2,687.2,671.2,668.0,668.8,647.2,636.0,641.6,645.5999999999999,630.4,633.5999999999999,624.8,626.4000000000001,4
2018-12-28,632.0,630.4,634.4,624.0,624.8,635.2,630.4,628.8,642.4,641.6,647.2,650.4000000000001,656.0,676.8,695.2,701.6,720.0,732.0,764.0,774.4,803.2,792.8,814.4000000000001,824.8,824.0,828.0,814.4,796.8,761.6,738.4000000000001,747.2,740.0,734.4,726.4,716.0,706.4000000000001,667.2,670.4,656.8,654.4000000000001,647.2,641.5999999999999,636.8,640.8,628.8,632.8,622.4,623.2,4
2018-12-29,628.8,624.8,616.8,616.8,620.8,616.0,611.2,617.6,616.0,628.8,619.2,623.2,628.8,630.4,644.8,633.5999999999999,631.2,640.8,638.4000000000001,644.8,644.8,637.5999999999999,632.0,630.4000000000001,635.2,624.8,619.2,616.8,613.6,609.6,597.6,598.4,599.2,624.0,616.0,623.2,610.4,609.6,611.2,604.8,608.8,612.8,600.0,604.0,591.2,596.0,598.4,599.2,3
2018-12-30,605.6,599.2,609.5999999999999,611.2,606.4,612.0,601.5999999999999,603.2,603.2,605.6,610.4000000000001,613.6,623.2,623.2,638.4,622.4,626.4,620.0,615.2,610.4,605.5999999999999,606.4,609.6,606.4000000000001,614.4,605.6,604.8,600.0,602.4,596.0,597.5999999999999,597.5999999999999,594.4000000000001,609.5999999999999,616.8,608.8,603.2,610.4,610.4,612.0,616.0,616.0,608.0,606.4,593.5999999999999,596.0,593.6,607.2,3
2018-12-31,598.4,589.6,599.2,596.8,603.2,604.0,606.4,611.2,610.4,621.5999999999999,626.4,628.0,644.0,658.4,668.0,680.8,692.0,680.8,710.4000000000001,712.0,698.4000000000001,697.6,715.2,712.0,716.8,709.6,710.4000000000001,698.4,684.8,663.2,662.4,656.8,650.4000000000001,660.0,651.2,644.0,624.0,620.8,622.4,620.8,621.6,628.8,616.0,620.8,610.4000000000001,606.4,609.5999999999999,616.0,3
2019-01-01,627.2,608.8,612.0,613.6,611.2,615.2,624.0,616.0,616.0,617.6,620.8,622.4000000000001,632.8,641.5999999999999,648.8,641.6,644.0,640.8,639.2,635.2,635.2,632.0,624.0,619.2,624.8,624.0,621.5999999999999,620.8,625.5999999999999,629.5999999999999,638.4,625.6,632.0,631.2,635.2,640.0,628.8,616.0,613.6,620.0,616.0,616.8,628.8,607.2,598.4000000000001,603.2,601.6,606.4,3
2019-01-02,613.6,616.0,619.2,614.4,618.4,615.2,623.2,628.8,620.0,618.4000000000001,647.2,644.8,666.4000000000001,676.0,685.5999999999999,690.4000000000001,754.4,807.2,853.6,844.0,877.5999999999999,878.4,889.6,858.4,867.2,864.0,864.0,863.2,880.8,828.0,830.4000000000001,821.5999999999999,821.6,804.0,788.8,771.2,722.4,698.4,680.8,680.0,664.8,666.4,667.2,664.8,648.0,662.4,656.8,648.0,0
2019-01-03,667.2,650.4000000000001,651.2,646.4000000000001,653.5999999999999,651.2,652.8,652.0,656.8,654.4,665.5999999999999,682.4,680.8,686.4,705.6,700.8,764.0,824.0,860.8,884.0,893.6,912.8,910.4000000000001,899.2,887.2,887.2,887.2,884.8,897.5999999999999,832.8,840.8,848.8,840.0,817.6,816.0,781.6,732.8,712.8,704.8,686.4,685.6,675.2,659.2,656.0,649.5999999999999,650.4,653.6,640.0,0
2019-01-04,652.0,645.6,651.2,647.2,657.6,665.5999999999999,656.0,658.4000000000001,654.4,661.5999999999999,671.2,673.6,705.6,729.6,720.0,709.5999999999999,746.4000000000001,823.2,864.8,882.4000000000001,896.0,891.2,911.2,890.4,902.4,903.2,899.2,884.0,871.2,837.5999999999999,853.5999999999999,848.0,832.0,821.6,807.2,773.5999999999999,730.4000000000001,704.8,693.5999999999999,682.4,699.2,674.4000000000001,668.0,670.4,662.4,644.0,648.0,641.6,0
2019-01-05,640.0,641.5999999999999,646.4,645.6,644.0,643.2,655.2,641.6,645.6,637.6,646.4000000000001,641.5999999999999,661.6,657.6,674.4,664.0,672.8,675.2,676.8,684.8,694.4,687.2,692.0,687.2,680.8,666.4,646.4000000000001,645.5999999999999,638.4,640.0,633.5999999999999,636.0,633.6,637.6,644.8,642.4000000000001,640.0,641.6,634.4,640.0,636.8,636.8,636.8,632.8,626.4,622.4000000000001,628.8,621.6,3
2019-01-06,624.8,624.0,622.4,635.2,613.6,612.0,608.8,612.8,612.8,610.4,612.0,613.6,631.2,622.4000000000001,644.0,631.2,636.0,634.4000000000001,634.4,640.8,626.4000000000001,630.4,629.6,623.2,624.0,626.4,612.8,614.4,615.2,616.0,620.0,617.5999999999999,619.2,614.4,627.2,634.4000000000001,633.6,624.8,622.4,627.2,630.4,620.0,624.8,623.2,608.8,614.4,610.4,605.6,3
2019-01-07,616.8,612.0,615.2,615.2,615.2,623.2,612.8,616.8,621.6,635.2,645.6,658.4000000000001,675.2,700.8,699.2,732.0,815.2,957.6,1015.2,1010.4,1034.4,1077.6,1089.6,1038.4,1049.6,1025.6,1022.4000000000001,1006.4,1031.2,989.5999999999999,992.0,995.2,959.2,963.2,918.4000000000001,868.8,815.2,771.2,743.2,720.8,709.6,706.4,700.8,695.2,690.4000000000001,688.8,691.2,679.2,0
2019-01-08,687.2,678.4,677.5999999999999,675.2,673.6,672.0,672.0,675.2,671.2,681.6,682.4000000000001,687.2,674.4,704.8,714.4,722.4,804.0,921.6,1007.2,1007.2,1039.1999999999998,1057.6,1072.8,1054.4,1068.8,1046.4,1032.8,1032.8,1036.0,986.4,989.5999999999999,1000.8,972.0,949.6,913.6,873.6,814.4,775.2,732.0,709.6,686.4000000000001,673.6,669.5999999999999,665.6,656.8,658.4,653.6,656.0,0
2019-01-09,644.0,642.4,645.6,642.4,644.8,650.4,648.0,648.8,654.4,669.6,660.8,675.2,683.2,692.8,731.2,747.2,816.8,940.0,980.0,975.2,996.8,994.4,1012.8,1007.2,991.2,1000.8,970.4000000000001,971.2,979.2,936.8,933.6,958.4000000000001,932.0,941.6,902.4,863.2,795.2,758.4,740.8,723.2,707.2,688.0,679.2,685.5999999999999,672.8,668.8,666.4000000000001,665.6,0
2019-01-10,668.8,664.0,666.4000000000001,668.0,684.0,672.8,671.2,675.2,668.0,672.0,679.2,696.0,697.5999999999999,708.8,722.4,725.5999999999999,804.0,925.5999999999999,992.8,1009.6,996.8,982.4000000000001,1003.2,988.8,964.0,976.8,961.5999999999999,951.2,960.0,916.8,926.4,957.5999999999999,942.4000000000001,931.2,912.0,861.6,818.4,765.5999999999999,744.0,710.4,682.4,676.0,674.4,673.6,668.0,680.0,676.8,672.0,0
2019-01-11,672.8,656.0,664.8,661.6,654.4000000000001,650.4000000000001,650.4,650.4,656.0,664.0,693.5999999999999,682.4,695.2,707.2,720.8,727.2,810.4,917.5999999999999,988.0,993.5999999999999,1020.8,1011.2,1027.2,1008.8,994.4,984.8,971.2,961.5999999999999,945.5999999999999,921.5999999999999,915.2,914.4,916.8,894.4,870.4,829.6,779.2,745.6,729.5999999999999,700.0,690.4,667.2,664.8,664.0,645.5999999999999,640.0,652.0,638.4,0
2019-01-12,640.8,643.2,643.2,637.6,637.5999999999999,636.8,637.5999999999999,633.6,637.5999999999999,638.4,641.6,652.8,661.6,656.0,669.6,663.2,670.4000000000001,662.4000000000001,677.6,684.8,672.0,676.8,676.8,674.4,677.6,676.0,662.4000000000001,656.8,652.0,652.0,660.0,651.2,651.2,646.4000000000001,651.2,649.6,650.4000000000001,638.4,643.2,641.6,641.6,634.4000000000001,634.4,636.0,625.6,627.2,625.6,622.4,3
2019-01-13,628.8,634.4000000000001,625.6,628.0,623.2,621.5999999999999,618.4000000000001,620.8,624.8,622.4,622.4,628.0,640.8,636.8,651.2,633.6,637.6,645.5999999999999,639.2,635.2,636.8,635.2,635.2,631.2,629.6,616.8,612.0,614.4000000000001,606.4,608.8,609.5999999999999,613.6,615.2,628.8,645.6,638.4,627.2,630.4,626.4,616.0,624.8,621.6,628.8,617.6,610.4000000000001,603.2,606.4000000000001,605.5999999999999,3
2019-01-14,612.0,606.4,616.0,616.0,612.8,615.2,610.4,616.8,619.2,616.0,631.2,653.5999999999999,686.4,707.2,726.4,752.0,804.8,919.2,960.8,953.6,952.0,968.8,992.0,984.0,956.0,957.6,954.4,943.2,953.5999999999999,924.0,933.6,945.6,909.5999999999999,917.6,887.2,836.8,797.6,756.0,728.0,685.6,680.0,679.2,664.8,670.4,656.0,644.0,650.4,648.8,0
2019-01-15,660.0,651.2,652.8,646.4,645.6,645.6,644.8,644.8,649.5999999999999,644.0,652.8,667.2,697.6,714.4,742.4000000000001,758.4,843.2,923.2,987.2,992.8,992.0,980.0,1002.4000000000001,975.2,990.4,993.6,984.0,960.8,966.4000000000001,919.2,928.0,958.4,900.8,902.4000000000001,885.5999999999999,863.2,793.5999999999999,769.6,740.0,717.6,686.4,677.6,669.5999999999999,672.0,660.0,655.2,654.4,653.6,0
2019-01-16,659.2,659.2,652.0,656.0,649.6,650.4,645.6,652.8,661.5999999999999,669.5999999999999,660.0,676.0,716.0,727.2,748.8,790.4,836.8,908.8,972.8,971.2,984.0,977.5999999999999,972.8,949.6,957.6,941.5999999999999,944.8,940.8,952.8,911.2,922.4000000000001,934.4,900.8,887.2,872.8,826.4000000000001,785.6,753.6,728.8,694.4,663.2,659.2,655.2,656.8,636.0,636.8,636.8,636.0,0
2019-01-17,646.4000000000001,636.8,635.2,640.0,638.4,640.0,644.8,641.6,640.8,640.0,649.5999999999999,650.4,685.6,713.5999999999999,720.0,754.4,842.4,954.4000000000001,1012.0,1016.0,1000.8,1019.2,1027.2,1011.2,1022.4,1042.4,1014.4000000000001,1003.2,1004.0,961.5999999999999,978.4000000000001,988.0,943.2,919.2,880.0,836.8,802.4,758.4000000000001,729.6,687.2,660.8,650.4,647.2,641.6,634.4000000000001,643.2,632.8,620.8,0
2019-01-18,628.8,620.0,639.2,625.5999999999999,621.6,624.0,624.0,622.4,635.2,624.8,631.2,641.5999999999999,681.6,704.0,707.2,738.4,808.8,922.4000000000001,1018.4000000000001,1022.4,1018.4000000000001,1034.4,1040.0,1034.4,1046.4,1029.6,1037.6,1008.0,990.4000000000001,936.8,936.0,920.8,882.4,863.2,843.2,812.8,768.0,744.8,714.4000000000001,691.2,676.8,664.8,658.4,663.2,648.0,648.0,652.8,644.0,0
2019-01-19,644.8,632.0,631.2,629.5999999999999,631.2,633.5999999999999,626.4000000000001,632.0,628.0,629.5999999999999,639.2,631.2,646.4,636.8,654.4,644.0,652.0,637.5999999999999,649.6,660.0,688.0,681.5999999999999,684.8,663.2,668.8,659.2,640.0,642.4000000000001,636.0,636.8,632.0,635.2,647.2,632.0,632.8,628.0,617.6,608.8,612.8,612.8,615.2,616.0,606.4,620.8,594.4000000000001,600.8,592.0,600.0,3
2019-01-20,593.5999999999999,596.0,600.8,595.2,596.8,608.0,599.2,599.2,598.4000000000001,598.4000000000001,596.8,600.8,616.0,612.8,625.5999999999999,625.6,612.8,614.4000000000001,622.4000000000001,625.5999999999999,625.6,619.2,621.6,618.4,624.8,619.2,616.0,621.6,611.2,624.0,620.0,627.2,605.5999999999999,615.2,628.8,632.0,628.8,630.4,629.5999999999999,618.4,620.0,618.4,612.0,616.8,602.4,602.4000000000001,599.2,612.0,3
2019-01-21,608.0,608.8,614.4,614.4,618.4000000000001,618.4000000000001,621.5999999999999,620.8,627.2,641.6,635.2,647.2,696.8,720.8,720.8,754.4,841.6,928.8,985.6,1012.0,1029.6,1032.0,1046.4,1020.0,1020.8,1024.0,995.2,1012.0,1017.6,966.4,966.4,969.6,947.2,928.8,896.0,861.5999999999999,815.2,773.6,729.5999999999999,699.2,682.4000000000001,687.2,679.2,672.0,652.8,654.4,663.2,647.2,0
2019-01-22,652.8,652.0,650.4,649.6,657.5999999999999,655.2,658.4,661.5999999999999,660.0,656.0,660.8,663.2,696.0,736.0,733.6,755.2,838.4,916.8,959.2,1008.0,1003.2,992.0,994.4,1004.0,1022.4000000000001,1021.6,1024.8,1000.8,1002.4,945.5999999999999,959.2,976.0,962.4000000000001,945.6,908.8,864.0,812.8,772.0,752.8,721.5999999999999,688.8,683.2,668.8,676.8,656.0,650.4,651.2,659.2,0
2019-01-23,650.4000000000001,640.0,643.2,641.5999999999999,648.8,642.4000000000001,649.5999999999999,642.4,640.8,644.0,647.2,648.0,692.8,724.8,770.4,770.4,858.4000000000001,931.2,1024.8000000000002,1008.0,1041.6,1021.6,1057.6,1043.2,1047.2,1038.4,1049.6,1040.8000000000002,1045.6,984.8,993.5999999999999,980.0,954.4,910.4000000000001,878.4000000000001,829.6,777.5999999999999,748.0,728.0,699.2,698.4000000000001,680.8,677.6,676.8,667.2,662.4,660.8,658.4000000000001,0
2019-01-24,676.0,656.0,662.4,662.4,657.5999999999999,661.6,660.8,666.4000000000001,664.0,660.8,664.8,669.6,692.8,718.4,720.0,747.2,835.2,916.0,977.6,995.2,1015.2,1006.4,1012.8,1036.8,1008.8,1007.2,1005.6,992.0,991.2,965.6,958.4000000000001,955.2,921.6,919.2,897.5999999999999,856.8,805.6,757.6,744.8,707.2,691.2,664.8,657.6,659.2,644.0,640.8,640.0,635.2,0
2019-01-25,648.0,640.0,644.0,640.8,638.4000000000001,641.6,639.2,640.0,652.8,642.4000000000001,643.2,651.2,696.8,708.0,748.8,776.8,819.2,912.8,963.2,994.4,1015.2,1010.4000000000001,1005.6,988.0,1003.2,1000.0,996.8,961.6,956.0,935.2,907.2,905.6,888.8,868.8,837.6,812.8,762.4,719.2,692.0,666.4,660.8,653.6,648.8,648.0,648.8,632.8,632.8,632.8,0
2019-01-26,636.8,633.6,640.8,629.5999999999999,632.0,630.4,634.4,632.8,634.4,644.0,634.4,643.2,658.4,659.2,656.8,652.0,654.4000000000001,668.8,664.0,668.8,666.4000000000001,665.5999999999999,668.0,667.2,658.4000000000001,657.6,652.8,651.2,646.4000000000001,644.8,644.0,650.4000000000001,647.2,644.0,660.8,644.8,652.8,660.8,648.8,632.0,636.8,632.0,632.8,631.2,628.0,617.5999999999999,618.4,620.0,3
2019-01-27,625.6,621.5999999999999,624.0,620.8,620.0,624.0,629.5999999999999,617.5999999999999,623.2,616.8,622.4,624.0,648.0,639.2,651.2,642.4000000000001,636.8,636.8,640.0,639.2,640.8,642.4,643.2,642.4000000000001,646.4000000000001,644.0,664.8,649.5999999999999,640.0,637.6,640.0,638.4,632.0,632.8,646.4,648.0,638.4,635.2,634.4000000000001,628.0,631.2,628.0,624.0,617.6,609.6,612.8,617.6,625.5999999999999,3
2019-01-28,620.0,618.4,624.0,626.4,628.8,626.4,624.8,626.4,628.0,630.4,656.0,664.0,703.2,712.0,724.0,745.6,840.0,940.0,1012.8000000000001,1029.6,1052.0,1054.4,1056.0,1052.0,1033.6,1039.2,1013.6,1023.2,1020.8000000000001,968.0,972.0,997.6,946.4000000000001,928.8,902.4000000000001,851.2,799.2,751.2,728.8,694.4,656.8,656.0,650.4,647.2,632.0,628.0,632.0,637.6,0
2019-01-29,632.0,625.5999999999999,631.2,628.8,630.4,632.8,635.2,629.6,635.2,642.4,646.4000000000001,664.0,716.8,737.5999999999999,744.8,728.0,803.2,929.5999999999999,983.2,992.8,1001.5999999999999,1003.2,1010.4000000000001,980.8,1037.6,1018.4,988.8,979.2,964.8,932.0,937.5999999999999,960.0,923.2,901.6,873.6,842.4,792.0,760.0,724.8,700.0,680.0,652.8,650.4,650.4000000000001,640.8,648.0,648.0,638.4000000000001,0
2019-01-30,639.2,628.8,635.2,631.2,632.8,640.0,637.6,624.0,625.6,628.0,637.5999999999999,644.0,704.0,718.4000000000001,741.6,751.2,818.4,912.0,960.8,976.0,1008.8,974.4,997.6,976.8,960.8,972.8,965.6,981.6,953.6,934.4,933.6,947.2,918.4000000000001,896.8,886.4,842.4,785.6,768.8,747.2,704.0,663.2,661.5999999999999,654.4000000000001,648.8,638.4,636.0,632.8,632.0,0
2019-01-31,639.2,628.8,644.8,632.8,638.4,636.0,636.8,634.4000000000001,629.5999999999999,640.0,647.2,653.6,690.4,733.6,732.0,731.2,816.0,924.8,976.0,989.6,1007.2,1012.0,1024.0,988.8,992.0,1004.8,984.8,984.0,981.6,939.2,942.4000000000001,940.8,926.4,911.2,879.2,846.4,803.2,766.4,732.0,692.8,670.4,660.0,648.8,652.0,637.6,640.8,636.0,634.4,0
2019-02-01,645.5999999999999,632.0,637.5999999999999,631.2,640.0,639.2,639.2,642.4000000000001,637.6,640.8,646.4,655.2,678.4000000000001,710.4,704.0,715.2,800.0,917.6,979.2,1006.4,1007.2,1024.0,1030.4,1021.5999999999999,1036.0,1042.4,1018.4,988.8,972.0,949.6,936.8,911.2,874.4,860.8,836.8,797.5999999999999,754.4,722.4000000000001,705.6,683.2,665.6,652.8,642.4,645.6,632.0,620.8,609.5999999999999,615.2,0
2019-02-02,622.4,614.4,614.4,617.6,614.4,616.8,620.0,610.4000000000001,620.0,626.4,614.4,620.0,636.0,631.2,631.2,627.2,623.2,624.8,628.8,639.2,652.0,659.2,655.2,660.8,665.5999999999999,652.8,644.0,640.8,644.0,646.4,650.4,642.4,643.2,634.4000000000001,631.2,629.5999999999999,628.0,624.8,622.4,620.8,629.6,627.2,620.8,616.0,604.8,604.8,605.6,614.4,3
2019-02-03,612.8,610.4000000000001,608.8,612.8,612.8,616.0,621.6,605.6,620.0,617.6,606.4,615.2,624.0,628.8,635.2,628.0,627.2,616.0,619.2,616.0,619.2,617.6,614.4,622.4,615.2,621.6,612.8,609.6,610.4000000000001,623.2,619.2,533.5999999999999,584.0,584.8,584.8,591.2,596.8,601.6,650.4,646.4,627.2,648.0,640.8,653.5999999999999,629.5999999999999,644.0,636.8,647.2,3
2019-02-04,652.8,654.4,652.0,656.8,656.8,659.2,662.4000000000001,651.2,669.6,670.4000000000001,680.8,696.0,740.0,760.0,759.2,793.5999999999999,788.8,903.2,932.0,933.5999999999999,954.4,953.6,966.4,947.2,967.2,986.4,964.8,945.6,948.0,916.8,913.6,908.8,876.8,864.8,856.8,848.0,794.4,764.8,750.4,709.6,686.4,671.2,665.5999999999999,649.5999999999999,640.8,638.4,652.0,644.8,0
2019-02-05,648.8,643.2,639.2,652.8,635.2,646.4000000000001,650.4,641.6,653.5999999999999,642.4,663.2,660.8,716.0,735.2,748.0,776.8,826.4,909.5999999999999,988.0,955.2,964.0,968.8,984.8,956.0,988.0,966.4,969.6,964.8,956.8,917.6,941.5999999999999,943.2,908.8,882.4000000000001,861.5999999999999,836.8,791.2,748.8,740.0,700.8,687.2,673.5999999999999,664.8,652.8,644.8,640.8,642.4000000000001,636.8,0
2019-02-06,643.2,635.2,644.0,640.0,645.6,651.2,642.4,642.4000000000001,644.0,658.4,648.8,657.6,713.5999999999999,742.4,742.4,768.8,872.8,922.4000000000001,956.0,965.5999999999999,958.4000000000001,959.2,975.2,916.8,960.0,973.5999999999999,967.2,952.8,954.4,905.5999999999999,918.4000000000001,951.2,888.8,880.0,855.2,836.8,803.2,767.2,742.4000000000001,704.0,693.6,698.4,679.2,672.0,654.4,659.2,649.6,643.2,0
2019-02-07,656.8,649.5999999999999,661.6,650.4,651.2,649.6,662.4000000000001,655.2,652.0,660.8,670.4000000000001,675.2,709.5999999999999,738.4,737.5999999999999,772.0,835.2,908.8,944.8,936.8,929.5999999999999,964.8,1031.2,997.6,960.8,959.2,948.0,948.8,955.2,917.6,917.5999999999999,907.2,888.0,877.5999999999999,882.4000000000001,845.6,803.2,756.0,721.6,691.2,678.4,665.6,652.8,649.5999999999999,642.4,628.0,633.5999999999999,635.2,0
2019-02-08,636.8,636.8,633.5999999999999,634.4,647.2,638.4000000000001,648.0,638.4,645.5999999999999,649.5999999999999,660.8,684.0,728.8,728.8,744.8,772.0,824.0,911.2,966.4,957.6,940.8,968.8,991.2,954.4000000000001,969.6,935.2,936.0,923.2,931.2,866.4,889.6,876.8,836.0,839.2,806.4,781.6,774.4,736.8,704.0,676.8,665.6,660.0,648.0,649.6,640.0,637.6,630.4000000000001,636.0,0
2019-02-09,648.0,648.0,641.5999999999999,643.2,645.5999999999999,647.2,639.2,637.5999999999999,644.0,644.0,644.8,644.0,662.4,656.8,640.8,629.6,630.4000000000001,628.0,597.6,589.5999999999999,589.5999999999999,571.2,587.2,585.5999999999999,614.4,583.2,575.2,562.4,572.0,572.8,565.6,571.2,560.8,562.4,568.0,580.8,564.0,571.2,568.0,559.2,564.0,561.6,564.8,560.8,545.5999999999999,551.2,549.5999999999999,548.0,3
2019-02-10,542.4,553.5999999999999,546.4000000000001,548.0,539.2,540.0,549.6,544.8,533.5999999999999,539.2,544.0,545.5999999999999,562.4,556.0,561.6,546.4,553.5999999999999,567.2,560.0,552.8,567.2,576.8,578.4000000000001,607.2,635.2,632.0,648.8,647.2,635.2,643.2,628.8,631.2,631.2,621.5999999999999,640.8,636.0,636.0,625.5999999999999,638.4,630.4,624.0,641.6,624.8,632.8,627.2,608.8,617.6,614.4,3
2019-02-11,624.0,618.4,618.4,618.4,632.8,634.4000000000001,624.0,628.0,634.4,639.2,652.0,642.4,688.8,724.8,749.5999999999999,784.0,879.2,966.4,1048.0,1046.4,1070.4,1075.1999999999998,1048.8000000000002,1013.6,1007.2,1012.8,1002.4,981.5999999999999,995.2,937.6,961.6,973.5999999999999,932.0,890.4000000000001,864.8,841.6,794.4,771.2,740.8,700.0,675.2,661.6,660.8,649.6,643.2,640.0,644.8,638.4000000000001,0
2019-02-12,647.2,649.6,644.8,649.6,643.2,646.4,644.8,647.2,645.5999999999999,652.0,668.8,671.2,719.2,744.0,750.4000000000001,786.4,852.8,886.4000000000001,968.8,989.6,984.0,994.4,997.6,956.0,978.4,985.5999999999999,986.4,951.2,963.2,904.8,920.0,945.5999999999999,907.2,880.0,857.6,835.2,799.2,764.0,758.4,727.2,694.4,687.2,672.8,666.4000000000001,645.5999999999999,656.0,646.4,647.2,0
2019-02-13,659.2,653.6,652.8,653.6,653.6,649.5999999999999,661.6,649.6,653.6,657.6,657.5999999999999,675.2,701.6,725.6,739.2,755.2,850.4,898.4,962.4,952.0,965.5999999999999,984.0,988.8,950.4000000000001,965.5999999999999,956.0,957.6,954.4000000000001,985.6,942.4,944.8,912.0,889.6,868.8,860.8,854.4,814.4,769.5999999999999,748.8,709.6,691.2,686.4,680.0,672.8,664.8,652.0,644.0,649.6,0
2019-02-14,653.5999999999999,650.4,656.8,649.6,650.4,650.4000000000001,654.4000000000001,656.8,659.2,657.6,672.8,697.5999999999999,724.0,752.0,754.4,766.4,833.6,888.0,949.6,939.2,951.2,954.4000000000001,970.4,947.2,958.4,972.8,940.0,927.2,936.8,902.4,908.0,916.0,879.2,860.0,836.0,809.6,782.4000000000001,748.8,717.6,688.8,658.4000000000001,652.8,643.2,646.4,634.4,628.0,632.0,637.5999999999999,0
2019-02-15,632.8,632.0,635.2,628.8,627.2,627.2,626.4000000000001,637.6,636.8,632.8,640.0,654.4,692.0,708.0,733.6,752.0,810.4,864.8,934.4,940.8,939.2,950.4,948.0,932.8,919.2,937.6,928.8,904.8,914.4000000000001,861.5999999999999,882.4,864.0,834.4000000000001,820.8,801.5999999999999,783.2,748.0,739.2,704.8,679.2,659.2,660.0,665.5999999999999,659.2,640.0,640.0,631.2,636.8,0
2019-02-16,639.2,639.2,642.4,642.4000000000001,643.2,636.0,642.4,636.8,637.5999999999999,636.8,640.8,642.4,658.4000000000001,655.2,652.8,646.4,649.6,652.8,658.4,662.4,659.2,656.8,654.4000000000001,665.6,661.5999999999999,641.6,633.5999999999999,632.8,638.4000000000001,641.6,632.8,636.8,629.5999999999999,628.0,628.8,633.6,629.6,648.0,652.8,628.8,632.0,625.5999999999999,617.5999999999999,615.2,611.2,612.0,608.8,604.8,3
